time,dataset,classifier,method,run,fold,query,kappa
2025-03-24 13:56:27.917391,hepatitis,5NN,margin_sampling,0,0,0,0.0
2025-03-24 13:56:27.920800,hepatitis,5NN,margin_sampling,0,0,1,0.0
2025-03-24 13:56:27.923991,hepatitis,5NN,margin_sampling,0,0,2,0.0
2025-03-24 13:56:27.927141,hepatitis,5NN,margin_sampling,0,0,3,0.0
2025-03-24 13:56:27.930320,hepatitis,5NN,margin_sampling,0,0,4,0.0
2025-03-24 13:56:27.933499,hepatitis,5NN,margin_sampling,0,0,5,0.0
2025-03-24 13:56:27.936681,hepatitis,5NN,margin_sampling,0,0,6,0.1696428571428572
2025-03-24 13:56:27.939876,hepatitis,5NN,margin_sampling,0,0,7,0.24390243902439024
2025-03-24 13:56:27.943006,hepatitis,5NN,margin_sampling,0,0,8,0.24390243902439024
2025-03-24 13:56:27.946115,hepatitis,5NN,margin_sampling,0,0,9,0.0
2025-03-24 13:56:27.949226,hepatitis,5NN,margin_sampling,0,0,10,0.36213991769547316
2025-03-24 13:56:27.952317,hepatitis,5NN,margin_sampling,0,0,11,0.36213991769547316
2025-03-24 13:56:27.955398,hepatitis,5NN,margin_sampling,0,0,12,0.36213991769547316
2025-03-24 13:56:27.958500,hepatitis,5NN,margin_sampling,0,0,13,0.5267175572519084
2025-03-24 13:56:27.961648,hepatitis,5NN,margin_sampling,0,0,14,0.5267175572519084
2025-03-24 13:56:27.964807,hepatitis,5NN,margin_sampling,0,0,15,0.5267175572519084
2025-03-24 13:56:27.967958,hepatitis,5NN,margin_sampling,0,0,16,0.6690391459074734
2025-03-24 13:56:27.971107,hepatitis,5NN,margin_sampling,0,0,17,0.6690391459074734
2025-03-24 13:56:27.974295,hepatitis,5NN,margin_sampling,0,0,18,0.6690391459074734
2025-03-24 13:56:27.977457,hepatitis,5NN,margin_sampling,0,0,19,0.6690391459074734
2025-03-24 13:56:27.980656,hepatitis,5NN,margin_sampling,0,0,20,0.6690391459074734
2025-03-24 13:56:27.983834,hepatitis,5NN,margin_sampling,0,0,21,0.6690391459074734
2025-03-24 13:56:27.987069,hepatitis,5NN,margin_sampling,0,0,22,0.6690391459074734
2025-03-24 13:56:27.990346,hepatitis,5NN,margin_sampling,0,0,23,0.6690391459074734
2025-03-24 13:56:27.993560,hepatitis,5NN,margin_sampling,0,0,24,0.6690391459074734
2025-03-24 13:56:27.996672,hepatitis,5NN,margin_sampling,0,0,25,0.6690391459074734
2025-03-24 13:56:27.999917,hepatitis,5NN,margin_sampling,0,0,26,0.6690391459074734
2025-03-24 13:56:28.003060,hepatitis,5NN,margin_sampling,0,0,27,0.6690391459074734
2025-03-24 13:56:28.006243,hepatitis,5NN,margin_sampling,0,0,28,0.6690391459074734
2025-03-24 13:56:28.009415,hepatitis,5NN,margin_sampling,0,0,29,0.6690391459074734
2025-03-24 13:56:28.012623,hepatitis,5NN,margin_sampling,0,0,30,0.6690391459074734
2025-03-24 13:56:28.015817,hepatitis,5NN,margin_sampling,0,0,31,0.6690391459074734
2025-03-24 13:56:28.018953,hepatitis,5NN,margin_sampling,0,0,32,0.6690391459074734
2025-03-24 13:56:28.022188,hepatitis,5NN,margin_sampling,0,0,33,0.6690391459074734
2025-03-24 13:56:28.025361,hepatitis,5NN,margin_sampling,0,0,34,0.6690391459074734
2025-03-24 13:56:28.028531,hepatitis,5NN,margin_sampling,0,0,35,0.6690391459074734
2025-03-24 13:56:28.031722,hepatitis,5NN,margin_sampling,0,0,36,0.6690391459074734
2025-03-24 13:56:28.034905,hepatitis,5NN,margin_sampling,0,0,37,0.6690391459074734
2025-03-24 13:56:28.038075,hepatitis,5NN,margin_sampling,0,0,38,0.6690391459074734
2025-03-24 13:56:28.041212,hepatitis,5NN,margin_sampling,0,0,39,0.6690391459074734
2025-03-24 13:56:28.044348,hepatitis,5NN,margin_sampling,0,0,40,0.6690391459074734
2025-03-24 13:56:28.047496,hepatitis,5NN,margin_sampling,0,0,41,0.6690391459074734
2025-03-24 13:56:28.050566,hepatitis,5NN,margin_sampling,0,0,42,0.6690391459074734
2025-03-24 13:56:28.053656,hepatitis,5NN,margin_sampling,0,0,43,0.6690391459074734
2025-03-24 13:56:28.056731,hepatitis,5NN,margin_sampling,0,0,44,0.6690391459074734
2025-03-24 13:56:28.059847,hepatitis,5NN,margin_sampling,0,0,45,0.6690391459074734
2025-03-24 13:56:28.062916,hepatitis,5NN,margin_sampling,0,0,46,0.6690391459074734
2025-03-24 13:56:28.065975,hepatitis,5NN,margin_sampling,0,0,47,0.6690391459074734
2025-03-24 13:56:28.069032,hepatitis,5NN,margin_sampling,0,0,48,0.6690391459074734
2025-03-24 13:56:28.072127,hepatitis,5NN,margin_sampling,0,0,49,0.6690391459074734
2025-03-24 13:56:28.075245,hepatitis,5NN,margin_sampling,0,0,50,0.6690391459074734
2025-03-24 13:56:28.078338,hepatitis,5NN,margin_sampling,0,0,51,0.6690391459074734
2025-03-24 13:56:28.081413,hepatitis,5NN,margin_sampling,0,0,52,0.6690391459074734
2025-03-24 13:56:28.084520,hepatitis,5NN,margin_sampling,0,0,53,0.6690391459074734
2025-03-24 13:56:28.087586,hepatitis,5NN,margin_sampling,0,0,54,0.6690391459074734
2025-03-24 13:56:28.090671,hepatitis,5NN,margin_sampling,0,0,55,0.6690391459074734
2025-03-24 13:56:28.093707,hepatitis,5NN,margin_sampling,0,0,56,0.6690391459074734
2025-03-24 13:56:28.096820,hepatitis,5NN,margin_sampling,0,0,57,0.6690391459074734
2025-03-24 13:56:28.099946,hepatitis,5NN,margin_sampling,0,0,58,0.6690391459074734
2025-03-24 13:56:28.103062,hepatitis,5NN,margin_sampling,0,0,59,0.6690391459074734
2025-03-24 13:56:28.106181,hepatitis,5NN,margin_sampling,0,0,60,0.6690391459074734
2025-03-24 13:56:28.109269,hepatitis,5NN,margin_sampling,0,0,61,0.7633587786259541
2025-03-24 13:56:28.112393,hepatitis,5NN,margin_sampling,0,0,62,0.7633587786259541
2025-03-24 13:56:28.115525,hepatitis,5NN,margin_sampling,0,0,63,0.7633587786259541
2025-03-24 13:56:28.118649,hepatitis,5NN,margin_sampling,0,0,64,0.7633587786259541
2025-03-24 13:56:28.121780,hepatitis,5NN,margin_sampling,0,0,65,0.7633587786259541
2025-03-24 13:56:28.124915,hepatitis,5NN,margin_sampling,0,0,66,0.7633587786259541
2025-03-24 13:56:28.128117,hepatitis,5NN,margin_sampling,0,0,67,0.6690391459074734
2025-03-24 13:56:28.131292,hepatitis,5NN,margin_sampling,0,0,68,0.6690391459074734
2025-03-24 13:56:28.134475,hepatitis,5NN,margin_sampling,0,0,69,0.6690391459074734
2025-03-24 13:56:28.137735,hepatitis,5NN,margin_sampling,0,0,70,0.6690391459074734
2025-03-24 13:56:28.140915,hepatitis,5NN,margin_sampling,0,0,71,0.6690391459074734
2025-03-24 13:56:28.144132,hepatitis,5NN,margin_sampling,0,0,72,0.6690391459074734
2025-03-24 13:56:28.147361,hepatitis,5NN,margin_sampling,0,0,73,0.6690391459074734
2025-03-24 13:56:28.150606,hepatitis,5NN,margin_sampling,0,0,74,0.6690391459074734
2025-03-24 13:56:28.153827,hepatitis,5NN,margin_sampling,0,0,75,0.6690391459074734
2025-03-24 13:56:28.157036,hepatitis,5NN,margin_sampling,0,0,76,0.6690391459074734
2025-03-24 13:56:28.160234,hepatitis,5NN,margin_sampling,0,0,77,0.6690391459074734
2025-03-24 13:56:28.163484,hepatitis,5NN,margin_sampling,0,0,78,0.6690391459074734
2025-03-24 13:56:28.166704,hepatitis,5NN,margin_sampling,0,0,79,0.6690391459074734
2025-03-24 13:56:28.169909,hepatitis,5NN,margin_sampling,0,0,80,0.6690391459074734
