standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V5,standardization__V6,standardization__V7,standardization__V8,Class
0.9799654103930261,1.2316642862613083,-0.4607380154658925,-0.9234477127375712,-0.07871941760441598,-0.053936553371412205,-0.3404248097982076,-0.5441986801817056,2
-0.39088863666764695,1.7982458507493357,-0.3412056243953525,0.07785327127420248,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,-0.5441986801817056,2
1.528307029217296,1.326094547009313,-0.2216732333248125,-0.7804047150216037,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,-0.5441986801817056,2
0.9799654103930261,-0.3736501464547677,0.7345858952395061,-0.9234477127375712,-0.07871941760441598,-0.053936553371412205,0.7112085503156381,-0.5441986801817056,3
-0.4822789064716919,-0.3736501464547677,-0.3412056243953525,2.0089337404397662,-0.07871941760441598,-0.053936553371412205,-0.3404248097982076,-0.5441986801817056,2
0.34023352176471233,-0.7513711894467855,0.6150535041689674,-0.6373617173056358,-0.07871941760441598,13.115909843144463,-0.16515258311256667,-0.5441986801817056,0
0.24884325196066734,0.5706524610252774,-0.3412056243953525,2.7956702278775882,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,-0.5441986801817056,2
0.06606271235257741,-0.27921988570676315,0.9736506773805861,-0.4227972207316844,-0.07871941760441598,-0.053936553371412205,1.4122974570581999,0.5375367223523957,3
0.7057946009808922,0.1929314180332592,1.810377414874366,0.7215467609960567,-0.07871941760441598,-0.053936553371412205,-0.16515258311256667,-0.5441986801817056,2
-0.6650594460797813,-0.84580145019479,1.0931830684511261,-0.7804047150216037,-0.07871941760441598,-0.053936553371412205,1.4122974570581999,0.17695825484102837,0
-0.39088863666764695,-0.84580145019479,0.37598872202788747,-0.3512757218737007,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,-0.09347559579249665,3
-0.4822789064716919,-1.0346619716907992,0.9736506773805861,-0.4227972207316844,-0.07871941760441598,-0.053936553371412205,0.3606640969443562,0.08681363796318653,3
-0.6650594460797813,-0.5625106679507769,0.7345858952395061,0.6500252621380729,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,-0.2737648295481803,0
1.1627459500011161,-0.7513711894467855,0.13692393988680748,1.4367617495758953,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,-0.5441986801817056,2
1.711087568825386,0.665082721773282,-0.6998027976069718,-0.4943187195896683,-0.07871941760441598,-0.053936553371412205,-0.6909692631694886,-0.5441986801817056,2
-0.11671782725551201,-0.3736501464547677,0.13692393988680748,-1.066490710453539,-0.07871941760441598,-0.053936553371412205,0.010119643573074292,-0.5441986801817056,0
-0.025327557451467555,-0.84580145019479,-0.1021408422542725,-1.066490710453539,-0.07871941760441598,-0.053936553371412205,-0.16515258311256667,1.0784044236194463,0
0.9799654103930261,-0.09035936421075452,0.37598872202788747,-1.066490710453539,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.18362021267033848,3
0.24884325196066734,-1.3179527539348124,0.49552111309842745,-0.3512757218737007,-0.07871941760441598,-0.053936553371412205,-0.16515258311256667,-0.5441986801817056,3
1.254136219805161,1.1372340255133038,0.49552111309842745,-0.3512757218737007,-0.07871941760441598,-0.053936553371412205,0.010119643573074292,-0.2737648295481803,3
-0.208108097059557,-0.7513711894467855,-0.1021408422542725,-0.7088832161636198,-0.07871941760441598,-0.053936553371412205,0.010119643573074292,-0.5441986801817056,0
-0.39088863666764695,-0.3736501464547677,-0.3412056243953525,-0.2797542230157168,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.5441986801817056,0
2.3508194574537,1.4205248077573176,-1.0583999708185918,0.29241776784815376,-0.07871941760441598,-0.053936553371412205,-0.16515258311256667,-0.5441986801817056,0
-0.39088863666764695,0.4762222002772729,0.13692393988680748,-0.9234477127375712,-0.07871941760441598,-0.053936553371412205,0.886480777001279,-0.5441986801817056,0
-0.11671782725551201,0.4762222002772729,0.13692393988680748,-0.7804047150216037,-0.07871941760441598,-0.053936553371412205,1.4122974570581999,-0.5441986801817056,0
0.34023352176471233,0.2873616787812638,0.13692393988680748,1.7943692438658143,-0.07871941760441598,-0.053936553371412205,0.7112085503156381,-0.5441986801817056,2
1.071355680197071,-0.27921988570676315,0.2564563309573475,-0.4943187195896683,-0.07871941760441598,-0.053936553371412205,1.5875696837438409,-0.09347559579249665,0
0.8885751405889811,-0.09035936421075452,1.0931830684511261,-0.5658402184476522,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.5441986801817056,0
1.436916759413251,1.7982458507493357,0.7345858952395061,-0.13671122529974922,-0.07871941760441598,-0.053936553371412205,-0.16515258311256667,-0.5441986801817056,2
0.5230140613728023,0.5706524610252774,-0.9388675797480518,-1.1380122093115228,-0.07871941760441598,-0.053936553371412205,1.237025230372559,0.357247488596712,3
0.34023352176471233,0.2873616787812638,-0.9388675797480518,4.369143202753232,-0.07871941760441598,-0.053936553371412205,0.3606640969443562,-0.5441986801817056,2
-0.8478399856878712,1.2316642862613083,1.212715459521666,-0.9949692115955552,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,1.7094167417643382,0
-1.3047913347080955,0.665082721773282,0.017391548816267484,1.2221972530019436,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.5441986801817056,3
2.259429187649655,1.2316642862613083,-0.6998027976069718,0.29241776784815376,-0.07871941760441598,-0.053936553371412205,0.7112085503156381,-0.2737648295481803,2
-0.6650594460797813,-0.27921988570676315,0.7345858952395061,-0.5658402184476522,-0.07871941760441598,-0.053936553371412205,1.06175300368692,-0.18362021267033848,0
1.071355680197071,0.4762222002772729,-0.9388675797480518,1.2937187518599276,-0.07871941760441598,-0.053936553371412205,0.010119643573074292,-0.5441986801817056,2
0.8885751405889811,0.4762222002772729,0.2564563309573475,0.5785037632800893,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,-0.5441986801817056,2
-0.5736691762757369,0.5706524610252774,-1.4169971440302112,-0.4227972207316844,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.5441986801817056,1
0.5230140613728023,-1.601243536178826,0.854118286310046,0.9361112575700085,-0.07871941760441598,-0.053936553371412205,-0.5156970364838486,0.8079705729859208,3
-0.4822789064716919,-2.2622553614148577,-2.0146590993829103,-0.7088832161636198,-0.07871941760441598,-0.053936553371412205,0.010119643573074292,-0.5441986801817056,1
0.06606271235257741,-0.84580145019479,0.017391548816267484,-0.3512757218737007,-0.07871941760441598,-0.053936553371412205,0.3606640969443562,-0.003330978914654814,0
-0.5736691762757369,0.4762222002772729,-0.6998027976069718,-0.8519262138795873,-0.07871941760441598,-0.053936553371412205,0.3606640969443562,3.422164462443332,1
-0.208108097059557,-0.18478962495875856,0.49552111309842745,1.2221972530019436,-0.07871941760441598,-0.053936553371412205,0.886480777001279,0.8981151898637626,3
0.7971848707849372,0.004070896537250049,0.854118286310046,0.07785327127420248,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.5441986801817056,0
1.528307029217296,1.0428037647652992,0.6150535041689674,-0.2082327241577329,-0.07871941760441598,-0.053936553371412205,-0.6909692631694886,-0.5441986801817056,0
1.528307029217296,0.7595129825212866,0.6150535041689674,-0.2797542230157168,-0.07871941760441598,-0.053936553371412205,-0.8662414898551295,-0.5441986801817056,0
1.711087568825386,1.326094547009313,-0.2216732333248125,-1.1380122093115228,-0.07871941760441598,-0.053936553371412205,-0.16515258311256667,-0.5441986801817056,0
0.5230140613728023,-0.3736501464547677,0.017391548816267484,0.5069822644221055,-0.07871941760441598,-0.053936553371412205,0.886480777001279,-0.5441986801817056,0
-0.8478399856878712,0.09850115728525462,0.2564563309573475,-0.4943187195896683,-0.07871941760441598,-0.053936553371412205,0.010119643573074292,-0.5441986801817056,0
-0.208108097059557,0.9483735040172947,-0.3412056243953525,2.9387132255935557,-0.07871941760441598,-0.053936553371412205,0.3606640969443562,-0.5441986801817056,2
-0.39088863666764695,-1.2235224931868083,0.13692393988680748,1.8658907427237983,-0.07871941760441598,-0.053936553371412205,0.7112085503156381,-0.5441986801817056,2
-0.9392302554919162,-1.5068132754308214,-0.4607380154658925,-0.5658402184476522,-0.07871941760441598,-0.053936553371412205,-0.8662414898551295,-0.2737648295481803,3
0.06606271235257741,-0.4680804072027723,0.017391548816267484,0.43546076556412155,-0.07871941760441598,-0.053936553371412205,0.3606640969443562,1.3488382742529712,3
-0.5736691762757369,-0.18478962495875856,0.9736506773805861,-0.4943187195896683,-0.07871941760441598,-0.053936553371412205,1.4122974570581999,-0.09347559579249665,3
0.6144043311768472,0.004070896537250049,-0.8193351886775118,-1.2810552070274903,-0.07871941760441598,-0.053936553371412205,0.3606640969443562,-0.09347559579249665,0
1.1627459500011161,-0.09035936421075452,-0.6998027976069718,-0.2797542230157168,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,0.08681363796318653,0
-1.2134010649040505,-0.18478962495875856,0.7345858952395061,-1.2095337081695066,-0.07871941760441598,-0.053936553371412205,0.886480777001279,-0.5441986801817056,0
0.06606271235257741,0.5706524610252774,0.49552111309842745,-0.9949692115955552,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.5441986801817056,0
-0.025327557451467555,-0.84580145019479,0.9736506773805861,-0.7804047150216037,-0.07871941760441598,-0.053936553371412205,1.237025230372559,-0.5441986801817056,0
0.06606271235257741,-0.5625106679507769,0.13692393988680748,-0.13671122529974922,-0.07871941760441598,-0.053936553371412205,1.06175300368692,-0.5441986801817056,0
0.9799654103930261,0.2873616787812638,-0.2216732333248125,0.07785327127420248,-0.07871941760441598,-0.053936553371412205,1.237025230372559,0.08681363796318653,0
1.1627459500011161,0.1929314180332592,-0.8193351886775118,2.5095842324456523,-0.07871941760441598,-0.053936553371412205,-0.5156970364838486,-0.5441986801817056,2
-0.208108097059557,0.665082721773282,0.37598872202788747,2.867191726735572,-0.07871941760441598,-0.053936553371412205,-0.5156970364838486,-0.5441986801817056,2
-0.11671782725551201,0.09850115728525462,0.854118286310046,-0.2082327241577329,-0.07871941760441598,-0.053936553371412205,-1.0415137165407704,-0.5441986801817056,2
0.15745298215662237,-0.5625106679507769,0.6150535041689674,2.08045523929775,-0.07871941760441598,-0.053936553371412205,-1.3920581699120524,-0.2737648295481803,2
1.436916759413251,0.4762222002772729,0.37598872202788747,1.0076327564279923,-0.07871941760441598,-0.053936553371412205,0.010119643573074292,-0.5441986801817056,2
0.24884325196066734,0.5706524610252774,0.2564563309573475,2.0089337404397662,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.09347559579249665,2
1.436916759413251,0.8539432432692902,0.9736506773805861,1.0076327564279923,-0.07871941760441598,-0.053936553371412205,-2.093147076654615,-0.5441986801817056,2
-0.39088863666764695,0.8539432432692902,0.017391548816267484,1.6513262461498466,-0.07871941760441598,-0.053936553371412205,-0.3404248097982076,-0.5441986801817056,2
0.06606271235257741,-0.27921988570676315,0.49552111309842745,1.7228477450078306,-0.07871941760441598,-0.053936553371412205,0.5359363236299971,-0.5441986801817056,2
0.24884325196066734,0.9483735040172947,-0.5802704065364318,1.4367617495758953,-0.07871941760441598,-0.053936553371412205,-0.6909692631694886,-0.5441986801817056,2
0.34023352176471233,0.5706524610252774,1.0931830684511261,2.223498237013717,-0.07871941760441598,-0.053936553371412205,1.4122974570581999,-0.5441986801817056,2
0.6144043311768472,0.3817919395292683,1.451780241662746,0.7930682598540406,-0.07871941760441598,-0.053936553371412205,-0.6909692631694886,-0.5441986801817056,2
1.802477838629431,1.326094547009313,-1.297464752959671,1.2221972530019436,-0.07871941760441598,21.80800846484494,0.010119643573074292,-0.5441986801817056,2
-1.7617426837283199,0.9483735040172947,-3.5685801832999298,-0.9234477127375712,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,-0.5441986801817056,1
-0.7564497158838263,-0.3736501464547677,-1.895126708312371,-0.7088832161636198,-0.07871941760441598,-0.053936553371412205,0.886480777001279,-0.5441986801817056,1
0.24884325196066734,0.3817919395292683,0.9736506773805861,0.29241776784815376,-0.07871941760441598,-0.053936553371412205,0.18539187025871526,0.6276813392302371,3
