standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V5,Class
0.48997233080736785,-0.45156978715873763,-1.0480869828195616,-0.5987483926676836,-0.020419822096631398,0
-0.6413243411434446,0.10925510330426612,0.292157026409375,-0.9168888301579251,0.24024529262424088,0
0.8706735547594714,-0.45990455833552163,0.5782124943642921,0.8067086540765303,0.8353253448293316,0
-0.6284971543224265,-0.31631327251595265,1.9344739856484259,-1.4272310520524298,-0.13659556977850085,0
-0.5964541895831922,0.015939469251928556,2.0433950638273446,-1.6886042368767116,-0.9482146545005347,0
0.16475023999959285,-0.6427874796234718,-0.9807097485825061,-0.386450748796351,-0.24206832730247962,0
2.471032626180664,-0.7073424525884621,0.7872158328897229,-0.9163087764856399,-0.3508093871845211,0
-0.48722208300551867,-0.11723685292052881,1.4046069584555947,-1.3664884315462393,-0.671809083594366,0
-0.687103576815681,0.5748371814022778,-0.14166611409696456,-0.17519720153513188,-0.13659556977850085,0
-0.601016611716163,-0.7641347073060083,-0.3140490642348359,1.2912664901454163,-1.5457869372675261,1
-0.583309973429392,-0.5263617072998211,0.05781334320895798,0.5301110605398369,1.357818681872798,1
-0.19084766129584652,-0.24078928464011937,0.6558596788526474,-1.4095144127342685,2.9389949600759233,1
-0.8317169570058588,-0.8028472891973126,-0.4564062361669642,0.5419731581380707,-0.13659556977850085,1
-0.32372995608055544,1.041499359436806,-1.4332986254327342,-0.7866147759178836,-0.38081516308689384,1
0.6815630575236398,0.32008261017197354,-0.31191186648558794,1.5090056375183079,-0.873773767805297,0
-0.3341519203610661,0.8274165513715424,-1.2104120023237468,-0.260787121158439,-0.34903222277501145,0
-0.8275525717007972,-0.9334383721698676,0.5807197263518283,0.8556001780024097,-0.7428626569215624,0
-0.013748275374565475,1.1374122337994517,-1.4272590666083502,-0.7829374356541028,0.14289428646189825,0
0.25674575178074,1.1895410570318354,1.0095654063069244,-0.9641582039864827,-0.4276224933391603,1
-0.5856171869017207,0.1183739470275582,1.3202491530512572,-1.2843678329387211,0.7262122505295425,0
-0.7957746314826583,-0.6142838423173139,1.1694512001160158,0.8468233658852105,-0.8740337918607121,0
-0.33311882477506016,1.5536507463717442,-1.4697970025309122,-0.7856846898571503,-0.3510914132753943,0
-0.7778299711731674,-0.7252571101466251,0.7449289201936753,1.1074024772339846,-1.3811477061189006,1
-0.333354846612715,1.0345307146612084,-0.14714762128630865,-0.1974572612553484,-0.30953656894251125,0
-0.25473757263795793,0.1715838702889922,1.8508722502012391,-1.3806267397619234,-0.6095513239878431,1
-0.1394979102179442,1.2182257110866133,-0.10230847243860892,0.004991471297595669,-0.8152073496931466,0
-0.23283354599255493,1.1511265027156068,-1.2772611877018396,-0.731559681677704,-0.3542587062888534,0
-0.8241322552398677,-1.1280603796196955,-0.39036712574296156,0.37133636913982015,-0.13659556977850085,0
-0.19895741164136624,1.4342006942258476,0.3230858881750483,-0.8990891831590746,-0.13659556977850085,0
