standardization__V1,standardization__V2,standardization__V3,standardization__V4,standardization__V5,standardization__V6,standardization__V7,standardization__V8,standardization__V9,standardization__V10,standardization__V11,standardization__V12,standardization__V13,standardization__V14,standardization__V15,standardization__V16,standardization__V17,standardization__V18,standardization__V19,standardization__V20,standardization__V21,standardization__V22,standardization__V23,standardization__V24,standardization__V25,standardization__V26,standardization__V27,standardization__V28,standardization__V29,standardization__V30,standardization__V31,standardization__V32,standardization__V33,standardization__V34,standardization__V35,standardization__V36,standardization__V37,standardization__V38,standardization__V39,standardization__V40,standardization__V41,standardization__V42,standardization__V43,standardization__V44,standardization__V45,standardization__V46,standardization__V47,standardization__V48,standardization__V49,standardization__V50,standardization__V51,standardization__V52,standardization__V53,standardization__V54,standardization__V55,standardization__V56,standardization__V57,standardization__V58,standardization__V59,standardization__V60,standardization__V61,standardization__V62,standardization__V63,standardization__V64,standardization__V65,standardization__V66,standardization__V67,standardization__V68,standardization__V69,standardization__V70,standardization__V71,standardization__V72,Class
-0.7034717772909914,0.17937311721392854,0.7331423063325904,0.5059566778134127,0.4234684432636999,0.5058174663360571,-0.12620932989747013,-0.3178528905101046,-0.573010558242147,-0.47633391773974665,0.59563505233809,1.904939434559131,1.539933113168149,1.6917478653046512,1.65884617833712,1.1371307268593125,0.9166841699160767,0.4859718727253924,0.804202061135597,0.5383283675431726,0.9800656262953146,1.1104450252692493,0.8610130067151708,0.7515874364015135,1.1980439083713945,0.9007174848079536,-1.9921866278533606,-1.7954817518313566,-1.7376556466806106,-1.6896690142573043,-1.6482348628568875,-1.6864607155690854,-1.7111749431507923,-1.7172384943733139,-1.6585177515432539,-1.4215780665782496,-1.075901859937941,-0.8447331119362215,-0.7872506016554212,-0.7709273624295107,-0.7896931730343992,-0.828293851482695,-0.8751357941578259,-0.9156570564714374,-0.8367878398492822,-0.7996132408248581,-0.7898107081636341,-0.7766435354707981,-0.7090003435544877,-0.606778918737334,-0.9390188820682941,-1.232880041488149,-1.4393168341652838,-1.849099764879844,0.37192252509633694,-0.25757777772298324,2.2367211664532376,-2.175462513279758,-0.4065412768928106,0.2661197560570389,-0.1459200982201716,0.6865084732320307,-1.315376929564806,-0.6371882807527426,0.08740066572460739,-0.3393907752908796,-0.3077882696387567,-1.1221204267176512,-1.7802584554223173,3.2245840408724438,-1.5821730921609631,-0.2824417029236586,0
0.9711042327458863,1.3547722759001861,1.5053952024545298,1.0352046743954266,1.5766659259363467,1.50369516460077,1.1551435010760405,0.6893814222118173,0.5030026571896847,0.4803204723738276,1.003474887766128,1.137927791856294,1.0905039863200232,0.8802948150246062,1.7334929261772751,1.4467658063591133,0.5027191365363456,0.05624112340486657,0.033119397455640076,0.6259523141103667,0.09747854693327962,0.31829115836870403,0.601722542343778,0.9202065364331206,1.1980439083713945,1.244918419124912,-0.5257397031698166,-0.44680162180309074,-0.35751304356983643,-0.3202108972746747,-0.24503324346078498,-0.18114136806112252,-0.19189429113884962,-0.2925627329065579,-0.4191254770880495,-0.45751885107507395,-0.4138110661416618,-0.3810101428033854,-0.38848571560216494,-0.3668684170856103,-0.32476012098089746,-0.3728865518154375,-0.516328408856033,-0.6553670074397803,-0.6462657829629193,-0.6344554114169944,-0.6232271663614093,-0.595028749217644,-0.5280808825719142,-0.4275351772574306,-0.46069215897681864,-0.4494405172475233,-0.9578207828975256,-1.2951452405846655,-0.5592491636683689,1.3310676636886882,1.7505121037693934,-2.1490328154590013,2.114175481659891,0.43008889998090394,1.0528273672477733,0.5516120799662524,-1.0516998489947804,0.7218992429682629,-0.16244646454629108,0.4273963014406961,-0.17858067985705453,0.17562771030095004,-0.7662740149332612,2.1549190487500964,-1.5821730921609631,-0.2824417029236586,0
1.0548330332477303,1.0189439448469695,0.9047540610263548,0.5059566778134127,0.6008834405979535,0.8686820838868616,0.7890426922264661,0.5978146665098247,-0.3040072543841888,-0.3023967559009148,0.10622724982444448,0.7544219705048754,1.015599131845336,1.101600192373709,1.80813967401743,1.6789921159839647,1.661821229999593,1.2594872215023392,0.804202061135597,0.3630804744087848,0.7152895024867039,1.7265646995252286,1.9846050189912068,2.4377784367175854,1.2882643079848404,1.3596520638972318,-0.3035507751874612,-0.24156768897270273,-0.1977070579464837,-0.1472267140768687,-0.11616778861828572,-0.09593461254180366,-0.0952127951017261,-0.2002226372559349,-0.3532003561063897,-0.4842982737279398,-0.4543472371904132,-0.28553776680544873,-0.30598263572907725,-0.3390022829239621,-0.36702676207666995,-0.358655073700836,-0.4445669317956745,-0.5541430994830249,-0.5729880687758566,-0.5143406263930932,-0.3960677911765573,-0.2772028732746251,-0.1813185823553146,-0.09892165121094104,-0.4896816573459989,-0.3164036169047758,-0.9578207828975256,-0.06853165107391294,-0.27374841003768074,1.4393459472353838,1.0281443534962538,-1.3297121830155394,0.5100829989445357,-0.25672525003981345,0.5719927292884863,0.3025725847063539,-1.4208477617928161,1.2161128879577194,-0.32134047283260814,1.2737020379814723,-0.37239206452960777,0.36669196756755085,0.35733036506812493,1.3769808726611168,-1.149728221016308,-0.2824417029236586,0
2.561951442280921,1.8585147724800102,1.8486187118420592,2.005492668129118,1.22183593126784,1.4129790102130686,1.0636182988636467,0.41468115510583875,-0.1246717184788838,0.21941472961558023,0.2693631839956594,0.06411149207232213,-0.557402812123106,-0.7426112855354832,-0.7298497525478513,0.4404517979847597,-0.3252109302231166,-0.4594357757797645,-0.5666115631843266,0.8012002072447548,1.7743939977211456,1.7265646995252286,2.3303256381530644,2.1848497866701746,0.4762807114638251,1.0154511295802733,-0.0517366568074588,-0.021674189511572437,0.034738012051120586,0.08341886352020547,0.14156312106671276,0.1596856540161524,0.12577348155455667,0.03722332298852455,-0.15542499316141034,-0.323621737810744,-0.467859294206664,-0.5992327165129554,-0.6497454685336086,-0.70126202702539,-0.719248771208111,-0.7855994171388895,-0.7890220216853959,-0.6987486822783898,-0.5729880687758566,-0.43926888575315504,-0.3506359161395868,-0.23179917671133657,-0.10593547361257556,-0.02423675892764793,-0.8665451361453432,-0.3164036169047758,-0.7694092845753593,1.2372182990504361,-0.5438760461651779,1.1703420865490624,0.41691010326513567,-0.7746885287796461,1.3885145966219923,-0.199490737538087,1.1880621091738228,0.0016498612673098917,-1.6581571343058392,0.763083713384051,-0.12518855915501675,1.3787802670150584,-0.566203449202161,1.0242507750435152,1.3073698408416554,0.5990426965721372,-1.149728221016308,1.2966915764366302,0
0.8036466317421987,0.4312443655038409,0.04669528755753302,-0.11149931819893698,-0.5523140420746935,-0.038479459990149935,-0.400784936534651,-0.5925531576160834,-1.1110171659580625,-1.259051146014489,-0.6278844539460235,-0.7796013149007986,-0.03306883080029207,-0.07869515348817391,-0.05802902198645324,-0.10140959113989209,-0.4080039368990625,0.05624112340486657,-0.1382323055843505,0.4507044209759785,0.36225467074188994,0.49432535101326974,1.63888439982935,1.4260638365279423,-0.4259232846706368,-0.01715167337060327,0.02232631918665958,0.03696407701139595,0.06379364580082099,0.09783421212002283,0.14156312106671276,0.20228903177581134,0.22245497759168018,0.12956341863914753,0.002795297194573054,-0.09599664526138323,-0.18410609686540114,-0.20370430166436035,-0.030972369485452154,0.09292279658158638,0.15426181143786266,0.18214109465403186,0.1725817709234093,0.08212146481658086,0.0572002732328817,0.026175906214461937,-0.09318862426342131,-0.080453521500375,-0.060705608366932035,0.005637197985669737,0.06111881166842801,0.03836145067588508,5.204737516351088e-08,4.372174620049794e-07,3.4493746515843015e-08,1.7092073130330622e-08,1.5349931255292763e-09,8.656925349582502e-09,6.857801323618025e-07,1.0988089482496733e-09,2.4839222470082953e-08,-4.635494451681795e-09,-8.220398280778953e-08,1.371732163767987e-06,-2.456299079551532e-08,-2.3311367195857318e-08,-1.611276226442743e-09,5.836175922873685e-09,-3.550895819010461e-08,2.9167951023981177e-10,1.3379509823202184e-08,0.1578935384364219,0
1.2222906342514184,1.6066435241900983,1.5053952024545298,0.8587886755347551,0.06863844859519332,0.14295284878525233,-0.03468412768507643,-0.4094196462120974,-0.21433948643153652,-0.9111768223368256,-0.38318055268920104,0.6777208062345916,0.26655058709845864,-0.3000005308372769,0.16591122153401267,-0.5658622103895938,-0.8219689702787937,1.2594872215023392,1.4896088732955586,0.8012002072447548,3.6278268643814195,4.279060492871429,2.84890656689585,1.931921136622764,2.370909103346195,1.0154511295802733,0.03713891438548294,0.16890017668807392,0.223599631424174,0.24198769811819437,0.27042857590921177,0.2874957872951302,0.2500782621737154,0.10318053416754104,-0.08949987217975056,-0.22989375852571314,-0.3867869521091602,-0.6537883599403476,-0.7459990617188773,-0.7709273624295107,-0.7756042926691419,-0.7713679390242875,-0.7459651354491806,-0.6987486822783898,-0.7195434971499819,-0.6794984558009574,-0.7595227914723206,-0.7009707078653173,-0.543157504320462,-0.4872830910840649,-0.8665451361453432,-0.3459673725364974,0.17264820703547207,0.4062865126076686,-0.13539035250896267,1.1771094792707306,-0.8889085222286167,-0.43110245710980744,0.7774317460637614,0.5538391972819339,1.6388445822606548,-0.7143386876048982,-0.3397717314557121,-0.8842951032474708,0.2309531835556939,1.483858496048645,-0.6308072440930121,0.8654441196530935,0.809512615556488,-0.8595913835946999,1.3379509823202184e-08,4.151278658357152,0
1.7246634372624818,1.3547722759001861,1.934424589188941,3.1521966607234813,3.971768389948767,4.950909031333413,4.267000376297424,3.985784627483563,3.3723712316745686,2.2196920907621447,2.5532662623926714,2.5952499129916844,2.2889816579150257,1.9868217017701217,2.2560201610583626,2.298262274983567,1.9102002500274315,1.6032718209587593,2.5177190915355014,3.34229465769338,2.5687223691469776,1.0224279289469664,0.3424320779723851,-0.09150806375652269,2.5513499025730875,3.3101240250266644,-0.45167672717569823,-0.4028229219108649,-0.37204086044468665,-0.29138020007504023,-0.4168538499174507,-0.777588656696353,-0.9929695440178737,-1.242346573884395,-1.539852533776266,-1.7161517157597752,-1.8460891098642256,-1.9904016239114626,-2.1072998796248217,-2.206033271754397,-2.3112922524822244,-2.351062009745086,-2.382126812425356,-2.303870651306941,-2.21440886656606,-2.12087587608777,-2.0164713341618348,-1.9571396461162982,-1.945283326935408,-1.995917915206586,-1.4173456051597701,-1.6467726203322528,-0.2041747896088606,1.5933319218116222,-0.3637909554135132,0.9808550903423454,-3.2921704606373314,-0.35181336364753696,0.4718903207846462,1.2220908027074968,2.39515739821745,-2.4472385087883586,-0.3397717314557121,2.2045401779366323,-0.3301070388070257,3.5172642254553423,-1.5998641674557785,0.8058916238816857,1.0104825046624273,-2.4154677357726593,-2.3029145440687215,-0.14578593836363363,0
0.4687314297348233,1.1029010276102735,1.5912010798014122,2.358324665850461,2.8185709072761207,2.8644374804162873,3.351748354173487,2.612283291953669,2.38602578419539,2.7415035762786393,2.3901303282214568,2.365146420180833,2.81331563923784,2.3556639973519604,2.3306669088985177,2.4530798147334676,2.075786263379324,0.5719180225894976,-0.9093149692643074,-1.3893984569350952,-1.8442130276631974,-1.7061020570438,-0.8675900890941157,-1.0189131139303627,2.370909103346195,1.8185866429865098,-1.9477488422568894,-1.8394604517235824,-1.7521834635554607,-1.7040843628571214,-1.676871630599665,-1.615455085969653,-1.5592468779495978,-1.5589411875436743,-1.6980728241322496,-1.7964899837183732,-1.8055529388154739,-1.7585401393450448,-1.7085349935715652,-1.6208444543597829,-1.5223149520277968,-1.4260159322959698,-1.3631138381682641,-1.363934363137069,-1.5109428103702587,-1.7004741285041165,-1.7893119589769828,-1.9571396461162982,-2.0508196791752424,-1.9361700013799514,-1.5477983478210817,-1.7502457650432788,-2.140626300142236,0.6041274141416606,3.075395046014622,0.48514357348013054,-4.139563398457745,-2.2151070600108933,-1.2467801964103777,1.984702009825095,1.1747055914527313,-4.4084245339600585,-2.5282915001869233,-0.43126592867380226,1.0243274042404769,2.4679019111875005,-3.9256007835264177,-1.0228662670986377,0.42127532978365123,-1.9292563757170471,0.7241995539438635,-0.2824417029236586,0
-0.5360141762873036,-0.07249813107598382,-0.29652822182999583,-0.2879153170596082,-0.7297290394089468,-0.9456410038671615,-0.400784936534651,-0.5925531576160834,-0.9316816300527574,-0.6502710795785781,-0.3016125856035934,0.1408126563426059,0.041836023674395685,0.5852209785591354,0.6884384564150999,0.28563425823485933,0.1715471098325608,0.05624112340486657,0.29014695201562557,0.1878325812743967,-0.16729757687533112,0.05423986940185581,-0.435439315141794,-0.4287462638197373,-0.06504168621685251,-0.2466189629152421,-2.0069992230521843,-1.9420774181387768,-1.9410450829285142,-1.949145289054013,-1.9775576918988298,-2.0130866117264734,-1.9321612198070748,-1.94149301238197,-1.9881433564515527,-1.8902179630034044,-1.5758479695392134,-1.3220949919259053,-1.1722649743964964,-1.1471201736117622,-1.127826301800583,-1.0986919356601286,-1.1478294069871888,-1.2771710134598497,-1.3643873819961334,-1.2950867290484502,-1.2744173752246517,-1.2306805011036828,-1.161298996010922,-1.0996992078070686,-1.2434086149446881,-1.6024269868846703,-2.0254859400564675,-0.7807588965962855,2.3945855565875966,-0.9969154325652628,-2.7226112729219714,-2.0829585709071092,-0.7502753803318154,1.5144508800811805,-1.1309632801506557,-3.1632270576605666,-2.18551129544589,0.8454526542156272,-2.456299079551532e-08,-2.3311367195857318e-08,-3.0211476550545022,-0.6903648323749426,-0.4100092115181876,-0.8595913835946999,1.5890892962331735,-0.2824417029236586,0
-0.6197429767891476,-0.8281118759457208,-0.8971693632581711,-0.9053713130719576,-0.8184365380760735,-1.0363571582548627,-1.1329865542338,-1.3250872032320267,-1.1110171659580625,-1.172082565095073,-0.13847665143237844,0.21751382061288932,0.041836023674395685,-0.3000005308372769,-0.20732251766676407,0.05340794861000827,-0.4080039368990625,-0.7172742253720799,-0.4809357116643313,-0.4255350446959612,-0.2555562848115345,-0.12179432324270972,-0.17614885077040096,-0.09150806375652269,-0.7868048831244219,-0.7055535420045205,-1.0145553447309978,-1.0038651537712875,-0.9531535354386969,-0.9689015842664467,-0.9323156692874475,-0.8911976640554446,-0.9515346171448209,-0.925751960225116,-0.8146762029780085,-0.5512468303601048,-0.30571461001165684,-0.28553776680544873,-0.36098468897780256,-0.3390022829239621,-0.3388490013461548,-0.34442359558623403,-0.5019761134439616,-0.6119853326011712,-0.5729880687758566,-0.49932627826510534,-0.4414996662135278,-0.47395222504887524,-0.43762115208062713,-0.44247215571408893,-0.47518690816140846,-0.6416049288537146,-1.3555783904665433,-1.3742816011982626,0.6925618330200328,-0.14591579781545358,-0.6666415221445738,-2.360470398025056,-0.9412387711312625,0.7239958560708506,-0.15092879236558085,-1.492587110292081,-1.8163633826478538,-0.9254795736632588,0.9465241312175219,-0.24283240266542186,-1.7936755521283316,-0.913686691517723,-0.6292490905428482,0.3073158805387697,1.7332375866147252,-0.2824417029236586,0
