standardization__V1,standardization__V2,Class
1.140228523285847,-0.1140239613394219,0
-1.5203414467821312,-1.1500820453745142,1
-1.0502407377851577,0.720022797430141,0
-0.9162120250072969,0.3970046882184277,1
-1.0902493087636236,0.43700693084526526,1
-0.5841408858860304,0.09368768350043205,1
1.8303763726643827,0.45200777183032936,0
-1.2502835926774867,-0.2860336046348233,1
1.7003485169843686,1.2100502696089008,1
-0.4821190298909426,-0.4850447617033401,1
1.7903678016859168,-0.4590433039958957,0
-0.12204189108475008,-0.8080628709150532,0
0.08090158520351787,1.9300906368919766,1
-0.5411316720841798,-0.33203618365568655,1
-1.0202343095513082,0.6190171347973762,0
-0.7681803123869734,-1.0400758781507111,0
-1.690377873440611,-0.04612015448036517,1
1.2602542362212443,1.2100502696089008,1
0.7241393851098024,0.9890378790956235,0
0.4440793882605415,1.990094000832233,0
-1.0102321668066918,-1.3600938191654115,0
-0.8632006684608297,0.4960102387198506,1
1.1602328087750797,-0.4580432479302248,1
-0.5951432429051086,-0.6510540686047159,1
-0.7701807409358966,0.36400283805128675,1
-0.8712023826565228,-0.8250638240314592,1
0.99619766776337,-1.7001128814935305,1
1.2802585217104774,0.6910211715256837,0
0.9251824542765932,0.8950326089225552,0
-0.6871629561555801,-1.2900898945684456,0
1.7403570879628345,0.9640364774538499,1
1.1802370942643128,-0.33503635185269937,1
2.5205242220429183,1.4300626040565072,1
1.710350659728985,-0.04402003674245619,0
0.2710423187786768,-0.5910507046644595,1
1.120224237796614,0.6260175272570727,0
1.3002628071997102,0.19599341901856907,0
-1.5903564459944464,-0.6800556945091731,1
0.4080716743799222,0.06728620336671927,1
1.1302263805412303,1.4800654073400543,0
0.7631477418138065,0.9210340666299996,0
-1.41031787659135,1.110044663041807,0
-0.7501764554466637,-0.8810669637090317,0
1.1602328087750797,0.9780372623732431,0
1.1302263805412303,0.40500513674379524,0
-0.5221276008694085,-1.3400926978519927,0
-1.41031787659135,0.8940325528568843,0
0.009006183155214762,-0.43404190235412227,1
-2.140474296948352,-1.430097743762377,1
-1.3102964491451856,1.2500525122357384,0
0.040993035652498205,-1.1300809240610954,0
0.04829459985606822,0.866030983018098,0
-2.110467868714502,0.19299325082155624,0
0.5220961016685499,1.4600642860266355,0
0.028390335794281463,1.6200732565339857,0
0.3960691030863825,-0.6060515456495236,1
0.5360991015110129,0.9210340666299996,0
0.31505174685498916,-0.18202777380504573,1
-0.12304210535921171,-1.0700775601208392,0
0.5260969587663965,1.4800654073400543,0
0.006635675324740661,0.011783091721982178,1
-0.3520911742109286,-0.4900450420316948,1
-0.07013077024019065,-1.2300865306281894,0
-0.1490476764952145,-1.200084848658061,0
0.7851524558519628,0.04808512690583725,1
-1.6203628742282958,0.5930156770899317,0
-0.03142247781852496,-1.0100741961805828,0
-0.28507681782199834,-1.1000792420909673,0
1.3302692354335597,1.5100670893101824,1
1.0902178095627646,-1.3700943798221208,1
-0.2230635328053763,-1.2800893339117363,0
-0.034123056359571406,-1.0700775601208392,0
1.2202456652427784,1.1300457843552256,0
-1.670373587951378,-1.2600882125983175,1
1.970406371089013,-0.7720608525508995,0
-0.5081246010269453,-0.7150576568076559,1
0.6031134578999432,-0.10802362494539627,1
-0.32308496025154093,-0.21302951184084482,1
-0.12404231963367336,-1.120080363404386,0
-0.43910981608909183,-0.9610714489627068,0
0.20102731956636155,0.0023825647046753556,1
0.8121582412624272,0.7080221246420897,0
0.8881745261215123,0.8170282358002219,0
0.02378935013175789,0.08358711723715556,1
0.41507317430115376,-1.0000736355238735,0
-0.3080817461346162,2.1901052139664205,1
0.7671485989116531,-0.24803147413932766,1
1.230247807987395,-1.200084848658061,1
1.3302692354335597,1.630073817190695,1
0.2700421045042151,0.04908518297150819,1
-1.690377873440611,-1.8701224126575902,1
0.4950903162580854,-0.28103332430646866,1
-0.5191269580460235,-0.7990623663240148,0
-1.9904421557791048,0.5490132102004105,0
1.3602756636674092,-0.7320586099240619,1
-1.0302364522959246,0.654019097095859,0
0.4310766026925401,-1.3300921371952832,0
-0.05832824180154323,-1.1500820453745142,0
-0.20906053296291327,0.3450017728035389,1
1.2602542362212443,-1.3700943798221208,1
-1.7803971581421592,-0.3780387626765497,1
0.9801942393719837,-0.0439200311358891,1
-0.053627234711573504,1.600072135220567,0
-1.3903135911021172,-0.4510428554705282,1
1.2202456652427784,-0.3610378095601437,1
1.2202456652427784,0.5610138829884618,0
-0.8381953115992885,0.3560023895259192,1
-0.44611131601032333,-0.861065842395613,0
1.1702349515196961,-1.3900955011355394,1
-0.08683434862370014,-1.3300921371952832,0
-1.1202557369974728,0.5760147239735257,0
-0.28007574644969013,-1.300090455225155,0
-0.02692151358344756,0.9580361410598243,1
-0.6971650989001964,1.3500581188028324,0
1.3802799491566418,-1.740115124120368,1
0.4080716743799222,1.160047466325354,0
1.2002413797535456,1.5400687712803107,1
2.0704277985351776,1.0200396171314225,1
-0.4621147444017097,-0.18702805413340043,1
1.270256378965861,0.589015452827248,0
-0.10103739132105552,-0.7650604600912029,0
-0.8191912403845172,1.2600530728924477,0
0.615116029193483,-0.022818848150232298,1
-1.7903993008867756,-0.9800725142104546,1
-1.7903993008867756,-0.9540710565030103,1
0.8261612411048902,1.5000665286534731,1
0.8451653123196614,0.7660253764510041,0
-0.4761177442441727,-1.4901011077026334,0
1.010200667605833,0.48000934166911563,0
1.3902820919012582,-0.3760386505452078,0
0.3570607463823783,-1.0700775601208392,0
0.7701492417350381,1.4000609220863791,0
-1.080247166019007,0.1139888216335521,1
-0.7951860977974378,-1.430097743762377,0
0.7061355281694927,1.3800598007729603,1
-1.2602857354221033,0.22999532525138097,1
-0.8331942402269803,-0.5690494712196988,0
-0.030322242116617153,2.1101007287127453,0
-0.2230635328053763,-0.41904106136905817,1
-0.5621361718478743,-0.8730665151836643,0
